Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
41,0,0,256,2,10,2,3,3,1,40,1,2,2,0,6151,22074,1,0,13,3,1,0,19,4,3,19,2,11,9
31,0,2,715,2,2,4,4,4,1,54,3,2,1,0,5332,21602,7,0,13,3,4,0,10,3,3,5,2,0,3
45,0,1,1448,1,29,3,5,2,1,55,3,3,4,1,9380,14720,4,1,18,3,4,2,10,4,4,3,1,1,2
20,0,1,1141,2,2,3,3,3,0,31,3,1,3,0,2783,13251,1,0,19,3,1,0,2,3,3,2,2,2,2
33,0,1,922,1,1,5,3,1,0,95,4,4,3,2,16184,22578,4,0,19,3,3,1,10,2,3,6,1,0,5
42,0,2,570,1,8,3,1,2,1,66,3,5,4,2,18430,16225,1,0,13,3,2,1,24,4,2,24,7,14,9
41,0,2,857,1,10,3,1,4,1,91,2,4,1,2,17181,12888,4,0,13,3,2,1,21,2,2,7,6,7,7
22,0,1,1256,1,19,1,3,3,1,80,3,1,4,1,2323,11992,1,0,24,4,1,2,2,6,3,2,2,2,2
53,1,1,607,1,2,5,5,3,0,78,2,3,4,1,10169,14618,0,0,16,3,2,1,34,4,3,33,7,1,9
44,0,1,1448,2,28,3,3,4,0,53,4,4,4,1,13320,11737,3,1,18,3,3,1,23,2,3,12,11,11,11
34,0,1,1351,1,1,4,1,2,1,45,3,2,4,1,5484,13008,9,0,17,3,2,1,9,3,2,2,2,2,1
29,0,1,942,1,15,1,1,2,0,69,1,1,4,1,2168,26933,0,1,18,3,1,1,6,2,2,5,4,1,3
31,1,2,1060,2,1,3,1,4,0,54,3,1,2,0,2302,8319,1,1,11,3,1,0,3,2,4,3,2,2,2
41,0,0,552,0,4,3,0,3,1,60,1,2,2,1,6430,20794,6,0,19,3,2,1,10,4,3,3,2,1,2
37,0,1,342,2,16,4,2,4,1,66,2,2,3,2,6334,24558,4,0,19,3,4,2,9,2,3,1,0,0,0
34,0,2,702,1,16,4,1,3,0,100,2,1,4,0,2553,8306,1,0,16,3,3,0,6,3,3,5,2,1,3
27,0,0,1450,1,3,3,3,3,1,79,2,1,3,2,2566,25326,1,1,15,3,4,1,1,2,2,1,1,0,1
50,0,2,1115,1,1,3,1,1,0,73,3,5,2,1,18172,9755,3,1,19,3,1,0,28,1,2,8,3,0,7
40,0,0,218,1,8,1,3,4,1,55,2,3,2,2,13757,25178,2,0,11,3,3,1,16,5,3,9,8,4,8
44,0,1,625,1,4,3,3,4,1,50,3,2,2,0,5933,5197,9,0,12,3,4,0,10,2,2,5,2,2,3
45,0,1,1005,1,28,2,5,4,0,48,2,4,2,0,16704,17119,1,0,11,3,3,0,21,2,3,21,6,8,6
47,0,1,1482,1,5,5,1,4,1,42,3,5,3,1,18300,16375,4,0,11,3,2,1,21,2,3,3,2,1,1
30,1,2,448,2,12,4,1,2,1,74,2,1,1,1,2033,14470,1,0,18,3,3,1,1,2,4,1,0,0,0
22,0,1,604,1,6,1,3,1,1,69,3,1,3,1,2773,12145,0,0,20,4,4,0,3,3,3,2,2,2,2
39,0,0,1251,2,21,4,1,1,0,32,1,2,3,1,5736,3987,6,0,19,3,3,1,10,1,3,3,2,1,2
46,0,2,638,1,1,3,3,3,1,40,2,3,1,1,10673,3142,2,1,13,3,3,1,21,5,2,10,9,9,5
28,0,1,950,1,3,3,3,4,0,93,3,3,2,2,7655,8039,0,0,17,3,2,3,10,3,2,9,7,1,7
46,0,1,1125,2,10,3,2,3,0,94,2,3,4,1,9071,11563,2,1,19,3,3,1,15,3,3,3,2,1,2
38,0,2,888,0,10,4,0,3,1,71,3,2,3,1,6077,14814,3,0,11,3,3,0,10,2,3,6,3,1,2
27,0,2,994,2,8,3,1,4,1,37,3,3,3,0,8726,2975,1,0,15,3,4,0,9,0,3,9,8,1,7
22,1,2,1256,1,3,4,1,3,1,48,2,1,4,1,2853,4223,0,1,11,3,2,1,1,5,3,0,0,0,0
46,0,0,849,2,26,2,1,2,1,98,2,2,2,0,7991,25166,8,0,15,3,3,0,6,3,3,2,2,2,2
40,0,1,329,1,1,4,1,2,1,88,3,1,2,1,2387,6762,3,0,22,4,3,1,7,3,3,4,2,0,3
33,0,0,722,2,17,3,1,4,1,38,3,4,3,0,17444,20489,1,0,11,3,4,0,10,2,3,10,8,6,0
44,0,1,1037,1,1,3,3,2,1,42,3,1,4,0,2436,13422,6,1,12,3,3,0,6,2,3,4,3,1,2
55,0,1,189,0,26,4,0,3,1,71,4,5,2,1,19636,25811,4,1,18,3,1,1,35,0,3,10,9,1,4
38,0,2,1186,1,3,4,4,3,1,44,3,1,3,1,2821,2997,3,0,16,3,1,1,8,2,3,2,2,2,2
25,0,1,1356,2,10,4,1,3,1,57,3,2,4,0,4950,20623,0,0,14,3,2,0,5,4,3,4,3,1,1
53,0,1,346,1,6,3,1,4,1,86,3,2,4,0,2450,10919,2,0,17,3,4,0,19,4,3,2,2,2,2
33,0,2,1303,1,7,2,1,4,1,36,3,2,3,2,5968,18079,1,0,20,4,3,3,9,2,3,9,7,2,8
36,1,1,318,1,9,3,3,4,1,79,2,1,3,1,3388,21777,0,1,17,3,1,1,2,0,2,1,0,0,0
33,1,2,1076,1,3,3,1,1,1,70,3,1,1,0,3348,3164,1,1,11,3,1,0,10,3,3,10,8,9,7
33,0,2,1296,1,6,3,1,3,1,30,3,2,4,2,7725,5335,3,0,23,4,3,1,15,2,1,13,11,4,7
37,0,1,1192,1,5,2,3,4,1,61,3,2,4,2,6347,23177,7,0,16,3,3,2,8,2,2,6,2,0,4
33,0,1,147,1,4,4,3,3,0,47,2,1,2,1,2622,13248,6,0,21,4,4,0,7,3,3,3,2,1,1
30,0,1,1427,1,2,1,3,2,1,35,2,1,4,0,2720,11162,0,0,13,3,4,0,6,3,3,5,3,1,2
57,0,1,405,1,1,2,1,2,1,93,4,2,3,1,4900,2721,0,0,24,4,1,1,13,2,2,12,9,2,8
50,0,2,1234,1,20,5,3,2,1,41,3,4,3,1,11245,20689,2,1,15,3,3,1,32,3,3,30,8,12,13
34,0,0,697,1,3,4,1,3,1,40,2,1,4,1,2979,22478,3,0,17,3,4,3,6,2,3,0,0,0,0
35,0,1,1017,1,6,4,1,2,1,82,1,2,4,0,6646,19368,1,0,13,3,2,0,17,3,3,17,11,11,8
45,0,0,589,2,2,4,1,3,0,67,3,2,3,1,5154,19665,4,0,22,4,2,2,10,3,4,8,7,5,7
33,0,1,134,1,2,3,1,3,1,90,3,1,4,0,2500,10515,0,0,14,3,1,0,4,2,4,3,1,0,2
48,0,0,1262,1,1,4,3,1,1,35,4,4,4,0,16885,16154,2,0,22,4,3,0,27,3,2,5,4,2,1
38,0,1,702,2,1,4,1,1,0,59,2,2,4,0,8686,12930,4,0,22,4,3,0,12,2,4,8,3,0,7
21,1,1,337,2,7,1,2,2,1,31,3,1,2,0,2679,4567,1,0,13,3,2,0,1,3,3,1,0,1,0
48,0,2,117,1,22,3,3,4,0,58,3,4,4,2,17174,2437,3,0,11,3,2,1,24,3,3,22,17,4,7
49,0,1,470,1,20,4,3,3,0,96,3,2,1,1,6567,5549,1,0,14,3,3,0,16,2,2,15,11,5,11
51,0,1,313,1,3,3,3,4,0,98,3,4,2,0,13734,7192,3,0,18,3,3,0,21,6,3,7,7,1,0
51,1,2,1150,1,8,4,1,1,1,53,1,3,4,0,10650,25150,2,0,15,3,4,0,18,2,3,4,2,0,3
28,0,1,1172,2,3,3,3,2,0,78,3,1,2,1,2856,3692,1,0,19,3,4,1,1,3,3,1,0,0,0
54,0,1,685,1,3,3,1,4,1,85,3,4,4,1,17779,23474,3,0,14,3,1,0,36,2,3,10,9,0,9
42,0,0,926,1,21,2,3,3,0,36,3,2,3,2,5265,16439,2,0,16,3,2,1,11,5,3,5,3,0,2
49,0,2,636,1,10,4,1,3,0,35,3,5,1,0,18665,25594,9,1,11,3,4,0,22,4,3,3,2,1,2
50,1,1,869,2,3,2,2,1,1,86,2,1,3,1,2683,3810,1,1,14,3,3,0,3,2,3,3,2,0,2
37,0,1,124,1,3,3,4,4,0,35,3,2,2,0,4107,13848,3,0,15,3,1,0,8,3,2,4,3,0,1
59,0,1,818,0,6,2,3,2,1,52,3,1,3,1,2267,25657,8,0,17,3,4,0,7,2,2,2,2,2,2
29,1,1,341,2,1,3,3,2,0,48,2,1,3,2,2800,23522,6,1,19,3,3,3,5,3,3,3,2,0,2
39,1,1,895,2,5,3,5,4,1,56,3,2,4,1,2086,3335,3,0,14,3,3,1,19,6,4,1,0,0,0
38,1,1,903,1,2,3,3,3,1,81,3,2,2,1,4855,7653,4,0,11,3,1,2,7,2,3,5,2,1,4
35,0,1,287,1,1,4,1,3,0,62,1,1,4,1,2977,8952,1,0,12,3,4,1,4,5,3,4,3,1,1
28,1,2,289,1,2,2,3,3,1,38,2,1,1,0,2561,5355,7,0,11,3,3,0,8,2,2,0,0,0,0
30,0,1,1329,2,29,4,1,3,1,61,3,2,1,2,4115,13192,8,0,19,3,3,3,8,3,3,4,3,0,3
38,0,1,343,1,15,2,1,3,1,92,2,3,4,2,11510,15682,0,1,14,3,2,1,12,3,3,11,10,2,9
31,1,2,561,1,3,3,1,4,0,33,3,1,3,0,4084,4156,1,0,12,3,1,0,7,2,1,7,2,7,7
38,0,1,1084,1,29,3,5,4,1,54,3,2,4,1,6261,4185,3,0,18,3,1,1,9,3,1,7,7,1,7
46,0,1,1009,1,2,3,1,1,1,51,3,4,3,1,17861,2288,6,0,13,3,3,0,26,2,1,3,2,0,1
41,0,1,930,2,3,3,1,3,1,57,2,2,2,2,8938,12227,2,0,11,3,3,1,14,5,3,5,4,0,4
20,0,1,654,2,21,3,2,3,1,43,4,1,4,0,2678,5050,1,0,17,3,4,0,2,2,3,2,1,2,2
30,0,1,153,1,8,2,1,2,0,73,4,3,1,1,11416,17802,0,1,12,3,3,3,9,4,2,8,7,1,7
59,0,1,1429,1,18,4,3,4,1,67,3,3,4,0,10512,20002,6,0,12,3,4,0,25,6,2,9,7,5,4
35,0,1,1232,2,16,3,2,3,1,96,3,3,2,1,8020,5100,0,0,15,3,3,2,12,3,2,11,9,6,9
32,0,1,548,1,1,3,1,2,1,66,3,2,2,1,6220,7346,1,0,17,3,2,2,10,3,3,10,4,0,9
38,0,1,770,2,10,4,2,3,1,73,2,3,3,2,8740,5569,0,1,14,3,2,2,9,2,3,8,7,2,7
42,1,2,933,1,19,3,3,3,1,57,4,1,3,2,2759,20366,6,1,12,3,4,0,7,2,3,2,2,2,2
39,0,1,524,1,18,2,1,1,1,32,3,2,3,0,4534,13352,0,0,11,3,1,0,9,6,3,8,7,1,7
44,0,1,170,1,1,4,1,2,1,78,4,2,1,1,5033,9364,2,0,15,3,4,1,10,5,3,2,0,2,2
48,0,1,1224,1,10,3,1,4,1,91,2,5,2,1,19665,13583,4,0,12,3,4,0,29,3,3,22,10,12,9
30,1,1,945,2,9,3,3,2,1,89,3,1,4,0,1081,16019,1,0,13,3,3,0,1,3,2,1,0,0,0
49,0,1,174,2,8,4,5,4,1,56,2,4,2,1,13120,11879,6,0,17,3,2,1,22,3,3,9,8,2,3
21,1,1,1427,1,18,1,4,4,0,65,3,1,4,0,2693,8870,1,0,19,3,1,0,1,3,2,1,0,0,0
32,0,1,371,2,19,3,1,4,1,80,1,3,3,1,9610,3840,3,0,13,3,3,1,10,2,1,4,3,0,2
29,0,1,726,1,29,1,1,4,1,93,1,2,3,2,6384,21143,8,0,17,3,4,2,11,3,3,7,0,1,6
30,0,2,1012,1,5,4,1,2,1,75,2,1,4,2,3761,2373,9,0,12,3,2,1,10,3,2,5,4,0,3
35,1,1,737,2,10,3,3,4,1,55,2,3,1,1,10306,21530,9,0,17,3,3,0,15,3,3,13,12,6,0
27,0,2,1242,2,20,3,1,4,0,90,3,2,3,0,9981,12916,1,0,14,3,4,0,7,2,3,7,7,0,7
31,0,1,1398,0,8,2,3,4,0,96,4,1,2,0,2109,24609,9,0,18,3,4,0,8,3,3,3,2,0,2
55,0,1,836,1,2,4,5,2,1,98,2,1,4,1,2662,7975,8,0,20,4,2,1,19,2,4,5,2,0,4
33,0,1,217,2,10,4,2,2,1,43,3,2,3,0,5487,10410,1,0,14,3,2,0,10,2,2,10,4,0,9
18,0,0,287,1,5,2,1,2,1,73,3,1,4,0,1051,13493,1,0,15,3,4,0,0,2,3,0,0,0,0
53,0,1,1376,2,2,2,3,3,1,45,3,4,3,2,14852,13938,6,0,13,3,3,1,22,3,4,17,13,15,2
37,0,0,1413,1,5,2,5,3,1,84,4,1,3,0,3500,25470,0,0,14,3,1,0,7,2,1,6,5,1,3
54,0,1,157,1,10,3,3,3,0,77,3,2,1,0,4440,25198,6,1,19,3,4,0,9,3,3,5,2,1,4
33,1,1,813,1,14,3,3,3,1,58,3,1,4,1,2436,22149,5,1,13,3,3,1,8,2,1,5,4,0,4
29,1,2,337,1,14,1,4,3,0,84,3,3,4,0,7553,22930,0,1,12,3,1,0,9,1,3,8,7,7,7
40,0,1,1202,1,2,1,3,2,0,89,4,2,3,2,6377,13888,5,0,20,4,2,3,15,0,3,12,11,11,8
45,0,1,1339,1,7,3,1,2,1,59,3,3,1,2,9724,18787,2,0,17,3,3,1,25,2,3,1,0,0,0
34,1,1,699,1,6,1,3,2,1,83,3,1,1,0,2960,17102,2,0,11,3,3,0,8,2,3,4,2,1,3
30,1,2,334,2,26,4,2,3,0,52,2,2,1,0,6696,22967,5,0,15,3,3,0,9,5,2,6,3,0,1
43,0,2,1082,1,27,3,1,3,0,83,3,3,1,1,10820,11535,8,0,11,3,3,1,18,1,3,8,7,0,1
48,0,1,277,1,6,3,1,1,1,97,2,2,3,0,4240,13119,2,0,13,3,4,0,19,0,3,2,2,2,2
18,1,2,544,2,3,2,3,2,0,70,3,1,4,0,1569,18420,1,1,12,3,3,0,0,2,4,0,0,0,0
34,1,2,658,1,7,3,1,1,1,66,1,2,3,0,6074,22887,1,1,24,4,4,0,9,3,3,9,7,0,6
41,0,1,465,1,14,3,1,1,1,56,3,1,3,2,2451,4609,4,0,12,3,1,1,13,2,3,9,8,1,8
42,0,0,335,1,23,2,1,4,1,37,2,2,3,0,4332,14811,1,0,12,3,4,0,20,2,3,20,9,3,7
36,0,2,635,1,18,1,3,2,0,73,3,1,4,0,2153,7703,1,0,13,3,1,0,8,2,3,8,1,1,7
21,0,1,996,1,3,2,3,4,1,100,2,1,3,0,3230,10531,1,0,17,3,1,0,3,4,4,3,2,1,0
27,0,1,1240,1,2,4,1,4,0,33,3,1,1,2,2341,19715,1,0,13,3,4,1,1,6,3,1,0,0,0
33,1,1,118,2,16,3,2,1,0,69,3,2,1,0,5324,26507,5,0,15,3,3,0,6,3,3,3,2,0,2
32,1,1,414,2,2,4,2,3,1,82,2,2,2,0,9907,26186,7,1,12,3,3,0,7,3,2,2,2,2,2
24,1,1,693,2,3,2,1,1,0,65,3,2,3,0,4577,24785,9,0,14,3,1,0,4,3,3,2,2,2,0
38,0,1,688,1,23,4,1,4,1,82,3,2,4,2,5745,18899,9,0,14,3,2,1,10,2,3,2,2,1,2
32,1,0,1474,2,11,4,4,4,1,60,4,2,3,1,4707,23914,8,0,12,3,4,0,6,2,3,4,2,1,2
33,0,0,750,2,22,2,2,3,1,95,3,2,2,1,6146,15480,0,0,13,3,1,1,8,2,4,7,7,0,7
36,0,2,884,1,23,2,3,3,1,41,4,2,4,1,2571,12290,4,0,17,3,3,1,17,3,3,5,2,0,3
34,0,1,181,1,2,4,3,4,1,97,4,1,4,1,2932,5586,0,1,14,3,1,3,6,3,3,5,0,1,2
44,1,1,621,1,15,3,3,1,0,73,3,3,4,1,7978,14075,1,0,11,3,4,1,10,2,3,10,7,0,5
33,0,1,1198,1,1,4,4,3,1,100,2,1,1,0,2799,3339,3,1,11,3,2,0,6,1,3,3,2,0,2
30,0,1,241,1,7,3,3,2,1,48,2,1,2,1,2141,5348,1,0,12,3,2,1,6,3,2,6,4,1,1
30,0,1,1465,1,1,3,3,4,1,63,3,1,2,1,3579,9369,0,1,21,4,1,1,12,2,3,11,9,5,7
56,0,1,206,0,8,4,1,4,1,99,3,5,2,0,19717,4022,6,0,14,3,1,0,36,4,3,7,3,7,7
53,0,1,1282,1,5,3,4,3,0,58,3,5,3,2,19094,10735,4,0,11,3,4,1,26,3,2,14,13,4,8
35,0,1,1349,1,7,2,1,3,1,63,2,1,4,1,2690,7713,1,0,18,3,4,1,1,5,2,1,0,0,1
19,0,1,1181,1,3,1,3,2,0,79,3,1,2,0,1483,16102,1,0,14,3,4,0,1,3,3,1,0,0,0
42,0,1,603,1,7,4,3,2,0,78,4,2,2,1,2372,5628,6,1,16,3,4,0,18,2,3,1,0,0,0
49,0,1,301,1,22,4,4,1,0,72,3,4,2,1,16413,3498,3,0,16,3,2,2,27,2,3,4,2,1,2
45,0,0,805,1,4,2,1,3,1,57,3,2,2,1,4447,23163,1,0,12,3,2,0,9,5,2,9,7,0,8
26,0,1,1384,1,3,4,3,1,1,82,4,1,4,1,4420,13421,1,0,22,4,2,1,8,2,3,8,7,0,7
27,0,1,1103,1,14,3,1,1,1,42,3,1,1,1,2235,14377,1,1,14,3,4,2,9,3,2,9,7,6,8
28,1,1,890,1,2,4,3,3,1,46,3,1,3,0,4382,16374,6,0,17,3,4,0,5,3,2,2,2,2,1
47,0,1,465,1,1,3,5,1,1,74,3,1,4,1,3420,10205,7,0,12,3,3,1,17,2,2,6,5,1,2
30,0,1,1240,0,9,3,0,3,1,48,3,2,4,1,6347,13982,0,1,19,3,4,0,12,2,1,11,9,4,7
52,1,1,266,2,2,1,2,1,0,57,1,5,4,1,19845,25846,1,0,15,3,4,1,33,3,3,32,14,6,9
39,0,1,1253,1,10,1,3,3,1,65,3,3,3,0,13464,7914,7,0,21,4,3,0,9,3,3,4,3,2,2
26,0,1,652,1,7,3,4,3,1,100,4,1,1,0,3578,23577,0,0,12,3,4,0,8,2,3,7,7,0,7
28,1,1,1157,1,2,4,3,1,1,84,1,1,4,1,3464,24737,5,1,13,3,4,0,5,4,2,3,2,2,2
31,0,1,140,1,12,1,3,3,0,95,3,1,4,1,3929,6984,8,1,23,4,3,1,7,0,3,4,2,0,2
38,0,1,1153,1,6,2,4,4,0,40,2,1,3,1,3702,16376,1,0,11,3,2,1,5,3,3,5,4,0,4
31,0,1,828,2,2,1,1,2,1,77,3,2,4,0,6582,8346,4,1,13,3,3,0,10,2,4,6,5,0,5
49,1,1,1184,2,11,3,2,3,0,43,3,3,4,1,7654,5860,1,0,18,3,1,2,9,3,4,9,8,7,7
53,0,1,447,1,2,3,3,4,1,39,4,4,2,0,16598,19764,4,0,12,3,2,0,35,2,2,9,8,8,8
18,1,1,230,1,3,3,1,3,1,54,3,1,3,0,1420,25233,1,0,13,3,3,0,0,2,3,0,0,0,0
43,0,0,343,1,9,3,1,1,1,52,3,1,3,0,2438,24978,4,0,13,3,3,0,7,2,2,3,2,1,2
29,0,2,461,1,1,3,1,4,1,70,4,2,3,0,6294,23060,8,1,12,3,4,0,10,5,4,3,2,0,2
32,0,1,1093,2,6,4,3,2,1,87,3,2,3,0,5010,24301,1,0,16,3,1,0,12,0,3,11,8,5,7
22,1,1,391,1,7,1,1,4,1,75,3,1,2,0,2472,26092,1,1,23,4,1,0,1,2,3,1,0,0,0
32,0,0,300,1,1,3,1,4,1,61,3,1,4,2,2314,9148,0,0,12,3,2,1,4,2,3,3,0,0,2
40,0,1,750,1,12,3,1,2,0,47,3,2,1,2,4448,10748,2,0,12,3,2,1,15,3,3,7,4,7,7
44,1,2,920,1,24,3,1,4,1,43,3,1,3,2,3161,19920,3,1,22,4,4,1,19,0,1,1,0,0,0
42,0,1,622,1,2,4,1,3,0,81,3,2,4,1,4089,5718,1,0,13,3,2,2,10,4,3,10,2,2,2
48,0,1,163,2,2,5,2,2,0,37,3,2,4,1,4051,19658,2,0,14,3,1,1,14,2,3,9,7,6,7
34,0,1,1157,1,5,2,3,2,1,57,2,2,4,1,3986,11912,1,0,14,3,3,1,15,3,4,15,10,4,13
33,0,0,530,2,16,3,1,3,0,36,3,2,4,2,5368,16130,1,1,25,4,3,1,7,2,3,6,5,1,2
37,0,0,728,1,1,4,3,1,0,80,3,3,4,2,13603,11677,2,1,18,3,1,2,15,2,3,5,2,0,2
52,0,1,994,1,7,4,1,2,1,87,3,3,2,0,10445,15322,7,0,19,3,4,0,18,4,3,8,6,4,0
21,0,1,546,1,5,1,3,3,1,97,3,1,4,0,3117,26009,1,0,18,3,3,0,3,2,3,2,2,2,2
26,0,0,786,1,7,3,3,4,1,76,3,1,4,0,2570,11925,1,0,20,4,3,0,7,5,3,7,7,5,7
30,0,1,125,1,9,2,3,4,1,83,2,1,3,0,2206,16117,1,0,13,3,1,0,10,5,3,10,0,1,8
29,0,1,598,1,9,3,1,3,1,91,4,1,3,1,2451,22376,6,0,18,3,1,2,5,2,2,1,0,0,0
38,0,1,849,1,25,2,1,1,0,81,2,3,2,1,12061,26707,3,0,17,3,3,1,19,2,3,10,8,0,1
46,0,1,430,1,1,4,3,4,1,40,3,5,4,2,19627,21445,9,0,17,3,4,2,23,0,3,2,2,2,2
29,0,1,153,1,15,2,1,4,0,49,2,2,3,0,4193,12682,0,1,12,3,4,0,10,3,3,9,5,0,8
33,0,2,1146,2,25,3,3,2,0,82,3,2,3,1,4539,4905,1,0,12,3,1,1,10,3,2,10,7,0,1
47,0,1,571,2,14,3,3,3,0,78,3,2,3,1,4591,24200,3,1,17,3,3,1,11,4,2,5,4,1,2
23,0,1,541,2,2,1,5,3,1,62,3,1,1,2,2322,9518,3,0,13,3,3,1,3,3,3,0,0,0,0
46,0,1,1003,1,8,4,1,4,0,74,2,2,1,2,4615,21029,8,1,23,4,1,3,19,2,3,16,13,1,7
24,1,2,381,1,9,3,3,2,1,89,3,1,1,0,3172,16998,2,1,11,3,3,0,4,2,2,0,0,0,0
35,0,2,1199,1,18,4,1,3,1,80,3,2,3,1,5689,24594,1,1,14,3,4,2,10,2,4,10,2,0,2
23,0,1,507,1,20,1,1,1,1,97,3,2,3,0,2272,24812,0,0,14,3,2,0,5,2,3,4,3,1,2
55,0,1,1229,1,4,4,1,4,1,30,3,2,3,1,4035,16143,0,1,16,3,2,0,4,2,3,3,2,1,2
30,0,1,1176,1,20,3,4,3,1,85,3,2,1,1,9957,9096,0,0,15,3,3,1,7,1,2,6,2,0,2
33,1,1,527,1,1,4,4,4,1,63,3,1,4,0,2686,5207,1,1,13,3,3,0,10,2,2,10,9,7,8
46,0,1,644,1,1,4,3,4,1,97,3,3,1,2,9396,12368,7,0,16,3,3,1,17,3,3,4,2,0,3
29,0,1,469,2,10,3,3,3,1,42,2,2,3,0,5869,23413,9,0,11,3,3,0,8,2,3,5,2,1,4
27,0,1,1055,1,2,4,1,1,0,47,3,2,4,1,4227,4658,0,0,18,3,2,1,4,2,3,3,2,2,2
29,0,1,1252,1,23,2,1,3,1,81,4,1,3,1,2700,23779,1,0,24,4,3,1,10,3,3,10,7,0,7
51,0,1,684,1,6,3,1,1,1,51,3,5,3,0,19537,6462,7,0,13,3,3,0,23,5,3,20,18,15,15
22,0,1,217,1,8,1,1,2,1,94,1,1,1,1,2451,6881,1,0,15,3,1,1,4,3,2,4,3,1,1
30,0,0,879,1,9,2,3,3,0,72,3,2,3,0,4695,12858,7,1,18,3,3,0,10,3,3,8,4,1,7
58,0,1,682,2,10,4,3,4,1,37,3,4,3,0,13872,24409,0,0,13,3,3,0,38,1,2,37,10,1,8
36,0,1,329,1,2,3,1,4,0,96,3,1,3,1,2543,11868,4,0,13,3,2,1,6,3,3,2,2,2,2
43,0,2,957,1,28,3,3,2,0,72,4,1,3,0,4739,16090,4,0,12,3,4,0,18,2,3,3,2,1,2
21,0,1,391,1,15,2,1,3,1,96,3,1,4,0,1232,19281,1,0,14,3,4,0,0,6,3,0,0,0,0
26,0,1,1167,2,5,3,4,4,0,30,2,1,3,0,2966,21378,0,0,18,3,4,0,5,2,3,4,2,0,0
29,0,1,1090,2,10,3,2,4,1,83,3,1,2,2,2297,17967,1,0,14,3,4,2,2,2,3,2,2,2,2
21,1,1,156,2,12,3,1,3,0,90,4,1,2,0,2716,25422,1,0,15,3,4,0,1,0,3,1,0,0,0
22,0,1,253,1,11,3,3,1,0,43,3,1,2,1,2244,24440,1,0,13,3,4,1,2,1,3,2,1,1,2
49,0,0,1002,1,18,4,1,4,1,92,3,2,4,2,6804,23793,1,1,15,3,1,2,7,0,3,7,7,1,7
34,0,1,131,2,2,3,2,3,0,86,3,2,1,0,4538,6039,0,1,12,3,4,0,4,3,3,3,2,0,2
40,1,1,575,2,22,2,2,3,1,68,2,2,3,1,6380,6110,2,1,12,3,1,2,8,6,3,6,4,1,0
35,0,1,817,1,1,3,3,4,0,60,2,2,4,1,5363,10846,0,0,12,3,2,1,10,0,3,9,7,0,0
40,0,1,759,2,2,2,2,4,0,46,3,2,2,2,5715,22553,7,0,12,3,3,2,8,5,3,5,4,1,3
39,0,0,439,1,9,3,1,3,1,70,3,2,2,0,6782,8770,9,0,15,3,3,0,9,2,2,5,4,0,3
43,0,2,1422,2,2,4,1,1,1,92,3,2,4,1,5675,19246,1,0,20,4,3,1,7,5,3,7,7,7,7
42,0,1,269,1,2,3,3,4,0,56,2,1,1,2,2593,8007,0,1,11,3,3,1,10,4,3,9,6,7,8
45,0,0,1238,1,1,1,1,3,1,74,2,3,3,1,10748,3395,3,0,23,4,4,1,25,3,2,23,15,14,4
38,0,1,1245,2,14,3,1,3,1,80,3,2,2,1,9924,12355,0,0,11,3,4,1,10,3,3,9,8,7,7
32,0,1,120,1,6,5,1,3,1,43,3,1,3,0,3038,12430,3,0,20,4,1,0,8,2,3,5,4,1,4
29,0,1,352,0,6,1,3,4,1,87,2,1,2,1,2804,15434,1,0,11,3,4,0,1,3,3,1,0,0,0
34,0,1,167,1,8,5,1,2,0,32,3,2,1,2,5121,4187,3,0,14,3,3,1,7,3,3,0,0,0,0
27,0,1,1469,1,1,2,3,4,1,82,3,1,2,2,3816,17881,1,0,11,3,2,1,5,2,3,5,2,0,4
19,0,1,265,1,25,3,1,2,0,57,4,1,4,0,2994,21221,1,1,12,3,4,0,1,2,3,1,0,0,1
47,0,1,955,2,4,2,1,4,0,83,3,2,4,0,4163,8571,1,1,17,3,3,0,9,0,3,9,0,0,7
35,1,1,1204,2,4,3,5,4,1,86,3,3,1,0,9582,10333,0,1,22,4,1,0,9,2,3,8,7,4,7
42,0,0,495,1,2,1,1,3,1,37,3,4,3,1,17861,26582,0,1,13,3,4,0,21,3,2,20,8,2,10
30,0,1,979,2,15,2,2,3,1,94,2,3,1,2,7140,3088,2,0,11,3,1,1,12,2,3,7,7,1,7
35,1,1,763,2,15,2,3,1,1,59,1,2,4,2,5440,22098,6,1,14,3,4,2,7,2,2,2,2,2,2
48,1,2,708,2,7,2,3,4,0,95,3,1,3,1,2655,11740,2,1,11,3,3,2,19,3,3,9,7,7,7
28,0,1,1179,1,19,4,3,4,1,78,2,1,1,1,3196,12449,1,0,12,3,3,3,6,2,3,6,5,3,3
18,0,0,1124,1,1,3,1,4,0,97,3,1,4,0,1611,19305,1,0,15,3,3,0,0,5,4,0,0,0,0
39,0,1,170,1,3,2,3,3,1,76,2,2,3,2,3069,10302,0,0,15,3,4,1,11,3,3,10,8,0,7
